2010_CT,AY,GL,Count
250,20012002,4,15.0
250,20012002,5,16.0
250,20012002,K,10.0
250,20022003,1,11.0
250,20022003,2,15.0
250,20022003,3,12.0
250,20022003,4,19.0
250,20022003,5,13.0
250,20022003,K,11.0
250,20032004,1,10.0
250,20032004,2,12.0
250,20032004,3,17.0
250,20032004,4,14.0
250,20032004,5,20.0
250,20032004,K,13.0
250,20042005,1,16.0
250,20042005,2,9.0
250,20042005,3,10.0
250,20042005,4,14.0
250,20042005,5,13.0
250,20042005,K,17.0
250,20052006,1,18.0
250,20052006,2,16.0
250,20052006,3,12.0
250,20052006,4,9.0
250,20052006,5,15.0
250,20052006,K,12.0
250,20062007,1,14.0
250,20062007,2,19.0
250,20062007,3,15.0
250,20062007,4,10.0
250,20062007,5,9.0
250,20062007,K,14.0
250,20072008,1,15.0
250,20072008,2,15.0
250,20072008,3,18.0
250,20072008,4,15.0
250,20072008,5,10.0
250,20072008,K,13.0
250,20082009,1,13.0
250,20082009,2,14.0
250,20082009,3,13.0
250,20082009,4,16.0
250,20082009,5,14.0
250,20082009,K,8.0
252,20012002,1,48.0
252,20012002,2,45.0
252,20012002,3,47.0
252,20012002,4,33.0
252,20012002,5,37.0
252,20012002,K,31.0
252,20022003,1,37.0
252,20022003,2,48.0
252,20022003,3,43.0
252,20022003,4,45.0
252,20022003,5,33.0
252,20022003,K,32.0
252,20032004,1,41.0
252,20032004,2,38.0
252,20032004,3,51.0
252,20032004,4,42.0
252,20032004,5,43.0
252,20032004,K,36.0
252,20042005,1,44.0
252,20042005,2,35.0
252,20042005,3,35.0
252,20042005,4,50.0
252,20042005,5,38.0
252,20042005,K,47.0
252,20052006,1,47.0
252,20052006,2,42.0
252,20052006,3,29.0
252,20052006,4,33.0
252,20052006,5,50.0
252,20052006,K,43.0
252,20062007,1,48.0
252,20062007,2,41.0
252,20062007,3,35.0
252,20062007,4,29.0
252,20062007,5,33.0
252,20062007,K,30.0
252,20072008,1,33.0
252,20072008,2,46.0
252,20072008,3,37.0
252,20072008,4,29.0
252,20072008,5,29.0
252,20072008,K,28.0
252,20082009,1,33.0
252,20082009,2,33.0
252,20082009,3,46.0
252,20082009,4,40.0
252,20082009,5,28.0
252,20082009,K,40.0
254,20012002,1,37.0
254,20012002,2,33.0
254,20012002,3,30.0
254,20012002,4,32.0
254,20012002,5,34.0
254,20012002,K,28.0
254,20022003,1,31.0
254,20022003,2,30.0
254,20022003,3,29.0
254,20022003,4,28.0
254,20022003,5,33.0
254,20022003,K,29.0
254,20032004,1,31.0
254,20032004,2,35.0
254,20032004,3,26.0
254,20032004,4,40.0
254,20032004,5,26.0
254,20032004,K,28.0
254,20042005,1,32.0
254,20042005,2,29.0
254,20042005,3,39.0
254,20042005,4,23.0
254,20042005,5,39.0
254,20042005,K,36.0
254,20052006,1,33.0
254,20052006,2,30.0
254,20052006,3,24.0
254,20052006,4,39.0
254,20052006,5,26.0
254,20052006,K,21.0
254,20062007,1,19.0
254,20062007,2,31.0
254,20062007,3,26.0
254,20062007,4,24.0
254,20062007,5,35.0
254,20062007,K,29.0
254,20072008,1,29.0
254,20072008,2,22.0
254,20072008,3,27.0
254,20072008,4,29.0
254,20072008,5,27.0
254,20072008,K,28.0
254,20082009,1,27.0
254,20082009,2,31.0
254,20082009,3,25.0
254,20082009,4,30.0
254,20082009,5,33.0
254,20082009,K,35.0
256,20012002,1,26.0
256,20012002,2,36.0
256,20012002,3,21.0
256,20012002,4,46.0
256,20012002,5,22.0
256,20012002,K,33.0
256,20022003,1,38.0
256,20022003,2,27.0
256,20022003,3,34.0
256,20022003,4,22.0
256,20022003,5,43.0
256,20022003,K,31.0
256,20032004,1,35.0
256,20032004,2,39.0
256,20032004,3,29.0
256,20032004,4,31.0
256,20032004,5,25.0
256,20032004,K,30.0
256,20042005,1,28.0
256,20042005,2,30.0
256,20042005,3,43.0
256,20042005,4,31.0
256,20042005,5,27.0
256,20042005,K,37.0
256,20052006,1,32.0
256,20052006,2,31.0
256,20052006,3,29.0
256,20052006,4,37.0
256,20052006,5,26.0
256,20052006,K,29.0
256,20062007,1,31.0
256,20062007,2,34.0
256,20062007,3,32.0
256,20062007,4,27.0
256,20062007,5,42.0
256,20062007,K,39.0
256,20072008,1,37.0
256,20072008,2,28.0
256,20072008,3,31.0
256,20072008,4,28.0
256,20072008,5,28.0
256,20072008,K,23.0
256,20082009,1,24.0
256,20082009,2,35.0
256,20082009,3,29.0
256,20082009,4,29.0
256,20082009,5,25.0
256,20082009,K,27.0
258,20012002,1,39.0
258,20012002,2,43.0
258,20012002,3,61.0
258,20012002,4,35.0
258,20012002,5,56.0
258,20012002,K,53.0
258,20022003,1,48.0
258,20022003,2,43.0
258,20022003,3,40.0
258,20022003,4,53.0
258,20022003,5,33.0
258,20022003,K,47.0
258,20032004,1,48.0
258,20032004,2,51.0
258,20032004,3,42.0
258,20032004,4,43.0
258,20032004,5,57.0
258,20032004,K,35.0
258,20042005,1,42.0
258,20042005,2,51.0
258,20042005,3,53.0
258,20042005,4,47.0
258,20042005,5,49.0
258,20042005,K,50.0
258,20052006,1,45.0
258,20052006,2,46.0
258,20052006,3,54.0
258,20052006,4,54.0
258,20052006,5,48.0
258,20052006,K,59.0
258,20062007,1,54.0
258,20062007,2,48.0
258,20062007,3,45.0
258,20062007,4,50.0
258,20062007,5,50.0
258,20062007,K,51.0
258,20072008,1,51.0
258,20072008,2,54.0
258,20072008,3,53.0
258,20072008,4,48.0
258,20072008,5,48.0
258,20072008,K,37.0
258,20082009,1,43.0
258,20082009,2,52.0
258,20082009,3,54.0
258,20082009,4,63.0
258,20082009,5,51.0
258,20082009,K,50.0
260,20012002,1,31.0
260,20012002,2,30.0
260,20012002,3,23.0
260,20012002,4,26.0
260,20012002,5,21.0
260,20012002,K,26.0
260,20022003,1,25.0
260,20022003,2,30.0
260,20022003,3,30.0
260,20022003,4,25.0
260,20022003,5,26.0
260,20022003,K,28.0
260,20032004,1,29.0
260,20032004,2,24.0
260,20032004,3,30.0
260,20032004,4,27.0
260,20032004,5,29.0
260,20032004,K,27.0
260,20042005,1,26.0
260,20042005,2,27.0
260,20042005,3,22.0
260,20042005,4,25.0
260,20042005,5,22.0
260,20042005,K,24.0
260,20052006,1,29.0
260,20052006,2,26.0
260,20052006,3,28.0
260,20052006,4,21.0
260,20052006,5,23.0
260,20052006,K,26.0
260,20062007,1,25.0
260,20062007,2,33.0
260,20062007,3,32.0
260,20062007,4,29.0
260,20062007,5,22.0
260,20062007,K,28.0
260,20072008,1,26.0
260,20072008,2,27.0
260,20072008,3,31.0
260,20072008,4,27.0
260,20072008,5,27.0
260,20072008,K,33.0
260,20082009,1,31.0
260,20082009,2,26.0
260,20082009,3,27.0
260,20082009,4,31.0
260,20082009,5,28.0
260,20082009,K,34.0
262,20012002,1,20.0
262,20012002,2,18.0
262,20012002,3,16.0
262,20012002,4,20.0
262,20012002,5,15.0
262,20012002,K,10.0
262,20022003,1,9.0
262,20022003,2,21.0
262,20022003,3,19.0
262,20022003,4,21.0
262,20022003,5,22.0
262,20022003,K,13.0
262,20032004,1,12.0
262,20032004,2,10.0
262,20032004,3,22.0
262,20032004,4,16.0
262,20032004,5,18.0
262,20032004,K,12.0
262,20042005,1,10.0
262,20042005,2,16.0
262,20042005,3,11.0
262,20042005,4,24.0
262,20042005,5,20.0
262,20042005,K,12.0
262,20052006,1,10.0
262,20052006,2,13.0
262,20052006,3,17.0
262,20052006,4,11.0
262,20052006,5,25.0
262,20052006,K,13.0
262,20062007,1,14.0
262,20062007,2,11.0
262,20062007,3,15.0
262,20062007,4,15.0
262,20062007,5,12.0
262,20062007,K,22.0
262,20072008,1,22.0
262,20072008,2,14.0
262,20072008,3,8.0
262,20072008,4,12.0
262,20072008,5,16.0
262,20072008,K,16.0
262,20082009,1,16.0
262,20082009,2,25.0
262,20082009,3,12.0
262,20082009,4,8.0
262,20082009,5,15.0
262,20082009,K,17.0
264,20012002,1,33.0
264,20012002,2,36.0
264,20012002,3,32.0
264,20012002,4,36.0
264,20012002,5,39.0
264,20012002,K,32.0
264,20022003,1,31.0
264,20022003,2,36.0
264,20022003,3,31.0
264,20022003,4,36.0
264,20022003,5,39.0
264,20022003,K,33.0
264,20032004,1,35.0
264,20032004,2,32.0
264,20032004,3,44.0
264,20032004,4,30.0
264,20032004,5,37.0
264,20032004,K,41.0
264,20042005,1,46.0
264,20042005,2,40.0
264,20042005,3,35.0
264,20042005,4,47.0
264,20042005,5,31.0
264,20042005,K,27.0
264,20052006,1,25.0
264,20052006,2,42.0
264,20052006,3,45.0
264,20052006,4,37.0
264,20052006,5,43.0
264,20052006,K,37.0
264,20062007,1,38.0
264,20062007,2,23.0
264,20062007,3,41.0
264,20062007,4,38.0
264,20062007,5,34.0
264,20062007,K,35.0
264,20072008,1,43.0
264,20072008,2,41.0
264,20072008,3,24.0
264,20072008,4,41.0
264,20072008,5,42.0
264,20072008,K,37.0
264,20082009,1,40.0
264,20082009,2,46.0
264,20082009,3,39.0
264,20082009,4,25.0
264,20082009,5,40.0
264,20082009,K,27.0
266,20012002,1,44.0
266,20012002,2,32.0
266,20012002,3,32.0
266,20012002,4,34.0
266,20012002,5,32.0
266,20012002,K,43.0
266,20022003,1,43.0
266,20022003,2,38.0
266,20022003,3,31.0
266,20022003,4,33.0
266,20022003,5,32.0
266,20022003,K,44.0
266,20032004,1,46.0
266,20032004,2,45.0
266,20032004,3,40.0
266,20032004,4,27.0
266,20032004,5,33.0
266,20032004,K,40.0
266,20042005,1,42.0
266,20042005,2,46.0
266,20042005,3,38.0
266,20042005,4,36.0
266,20042005,5,30.0
266,20042005,K,30.0
266,20052006,1,36.0
266,20052006,2,36.0
266,20052006,3,43.0
266,20052006,4,40.0
266,20052006,5,41.0
266,20052006,K,36.0
266,20062007,1,38.0
266,20062007,2,33.0
266,20062007,3,38.0
266,20062007,4,48.0
266,20062007,5,32.0
266,20062007,K,38.0
266,20072008,1,39.0
266,20072008,2,38.0
266,20072008,3,29.0
266,20072008,4,37.0
266,20072008,5,48.0
266,20072008,K,33.0
266,20082009,1,30.0
266,20082009,2,35.0
266,20082009,3,32.0
266,20082009,4,29.0
266,20082009,5,39.0
266,20082009,K,36.0
268,20012002,1,25.0
268,20012002,2,33.0
268,20012002,3,25.0
268,20012002,4,21.0
268,20012002,5,30.0
268,20012002,K,36.0
268,20022003,1,36.0
268,20022003,2,29.0
268,20022003,3,37.0
268,20022003,4,29.0
268,20022003,5,17.0
268,20022003,K,24.0
268,20032004,1,19.0
268,20032004,2,39.0
268,20032004,3,33.0
268,20032004,4,32.0
268,20032004,5,28.0
268,20032004,K,30.0
268,20042005,1,37.0
268,20042005,2,20.0
268,20042005,3,45.0
268,20042005,4,34.0
268,20042005,5,28.0
268,20042005,K,31.0
268,20052006,1,33.0
268,20052006,2,35.0
268,20052006,3,28.0
268,20052006,4,48.0
268,20052006,5,33.0
268,20052006,K,38.0
268,20062007,1,39.0
268,20062007,2,41.0
268,20062007,3,36.0
268,20062007,4,33.0
268,20062007,5,44.0
268,20062007,K,47.0
268,20072008,1,46.0
268,20072008,2,39.0
268,20072008,3,43.0
268,20072008,4,35.0
268,20072008,5,35.0
268,20072008,K,38.0
268,20082009,1,39.0
268,20082009,2,49.0
268,20082009,3,37.0
268,20082009,4,40.0
268,20082009,5,38.0
268,20082009,K,44.0
270,20012002,1,12.0
270,20012002,2,6.0
270,20012002,3,5.0
270,20012002,4,3.0
270,20012002,5,8.0
270,20012002,K,2.0
270,20022003,1,2.0
270,20022003,2,11.0
270,20022003,3,6.0
270,20022003,4,7.0
270,20022003,5,3.0
270,20022003,K,8.0
270,20032004,1,9.0
270,20032004,2,2.0
270,20032004,3,10.0
270,20032004,4,7.0
270,20032004,5,8.0
270,20032004,K,4.0
270,20042005,1,4.0
270,20042005,2,8.0
270,20042005,3,2.0
270,20042005,4,9.0
270,20042005,5,7.0
270,20042005,K,4.0
270,20052006,1,5.0
270,20052006,2,3.0
270,20052006,3,8.0
270,20052006,4,3.0
270,20052006,5,8.0
270,20052006,K,3.0
270,20062007,1,5.0
270,20062007,2,5.0
270,20062007,3,3.0
270,20062007,4,11.0
270,20062007,5,4.0
270,20062007,K,5.0
270,20072008,1,6.0
270,20072008,2,3.0
270,20072008,3,4.0
270,20072008,4,3.0
270,20072008,5,8.0
270,20072008,K,3.0
270,20082009,1,3.0
270,20082009,2,4.0
270,20082009,3,5.0
270,20082009,4,4.0
270,20082009,5,3.0
270,20082009,K,1.0
272,20012002,1,36.0
272,20012002,2,37.0
272,20012002,3,29.0
272,20012002,4,20.0
272,20012002,5,34.0
272,20012002,K,19.0
272,20022003,1,27.0
272,20022003,2,31.0
272,20022003,3,32.0
272,20022003,4,33.0
272,20022003,5,17.0
272,20022003,K,22.0
272,20032004,1,20.0
272,20032004,2,30.0
272,20032004,3,29.0
272,20032004,4,37.0
272,20032004,5,29.0
272,20032004,K,24.0
272,20042005,1,26.0
272,20042005,2,18.0
272,20042005,3,31.0
272,20042005,4,32.0
272,20042005,5,33.0
272,20042005,K,25.0
272,20052006,1,23.0
272,20052006,2,22.0
272,20052006,3,21.0
272,20052006,4,27.0
272,20052006,5,30.0
272,20052006,K,24.0
272,20062007,1,27.0
272,20062007,2,26.0
272,20062007,3,22.0
272,20062007,4,20.0
272,20062007,5,27.0
272,20062007,K,17.0
272,20072008,1,18.0
272,20072008,2,26.0
272,20072008,3,23.0
272,20072008,4,23.0
272,20072008,5,22.0
272,20072008,K,21.0
272,20082009,1,21.0
272,20082009,2,17.0
272,20082009,3,27.0
272,20082009,4,24.0
272,20082009,5,19.0
272,20082009,K,26.0
274,20012002,1,22.0
274,20012002,2,23.0
274,20012002,3,29.0
274,20012002,4,15.0
274,20012002,5,24.0
274,20012002,K,18.0
274,20022003,1,22.0
274,20022003,2,25.0
274,20022003,3,20.0
274,20022003,4,27.0
274,20022003,5,17.0
274,20022003,K,20.0
274,20032004,1,23.0
274,20032004,2,22.0
274,20032004,3,20.0
274,20032004,4,20.0
274,20032004,5,26.0
274,20032004,K,19.0
274,20042005,1,25.0
274,20042005,2,26.0
274,20042005,3,17.0
274,20042005,4,21.0
274,20042005,5,25.0
274,20042005,K,23.0
274,20052006,1,24.0
274,20052006,2,33.0
274,20052006,3,29.0
274,20052006,4,20.0
274,20052006,5,28.0
274,20052006,K,33.0
274,20062007,1,28.0
274,20062007,2,32.0
274,20062007,3,31.0
274,20062007,4,30.0
274,20062007,5,21.0
274,20062007,K,27.0
274,20072008,1,26.0
274,20072008,2,29.0
274,20072008,3,29.0
274,20072008,4,28.0
274,20072008,5,27.0
274,20072008,K,24.0
274,20082009,1,33.0
274,20082009,2,25.0
274,20082009,3,35.0
274,20082009,4,34.0
274,20082009,5,24.0
274,20082009,K,26.0
276,20012002,1,37.0
276,20012002,2,30.0
276,20012002,3,25.0
276,20012002,4,27.0
276,20012002,5,33.0
276,20012002,K,36.0
276,20022003,1,41.0
276,20022003,2,32.0
276,20022003,3,27.0
276,20022003,4,22.0
276,20022003,5,27.0
276,20022003,K,23.0
276,20032004,1,26.0
276,20032004,2,43.0
276,20032004,3,30.0
276,20032004,4,27.0
276,20032004,5,18.0
276,20032004,K,23.0
276,20042005,1,27.0
276,20042005,2,24.0
276,20042005,3,40.0
276,20042005,4,29.0
276,20042005,5,29.0
276,20042005,K,40.0
276,20052006,1,40.0
276,20052006,2,29.0
276,20052006,3,26.0
276,20052006,4,41.0
276,20052006,5,28.0
276,20052006,K,32.0
276,20062007,1,33.0
276,20062007,2,40.0
276,20062007,3,32.0
276,20062007,4,29.0
276,20062007,5,44.0
276,20062007,K,29.0
276,20072008,1,33.0
276,20072008,2,32.0
276,20072008,3,39.0
276,20072008,4,30.0
276,20072008,5,35.0
276,20072008,K,22.0
276,20082009,1,32.0
276,20082009,2,37.0
276,20082009,3,33.0
276,20082009,4,34.0
276,20082009,5,34.0
276,20082009,K,37.0
278,20012002,1,24.0
278,20012002,2,20.0
278,20012002,3,21.0
278,20012002,4,27.0
278,20012002,5,23.0
278,20012002,K,20.0
278,20022003,1,20.0
278,20022003,2,27.0
278,20022003,3,22.0
278,20022003,4,22.0
278,20022003,5,27.0
278,20022003,K,29.0
278,20032004,1,29.0
278,20032004,2,18.0
278,20032004,3,30.0
278,20032004,4,21.0
278,20032004,5,21.0
278,20032004,K,22.0
278,20042005,1,23.0
278,20042005,2,27.0
278,20042005,3,14.0
278,20042005,4,33.0
278,20042005,5,21.0
278,20042005,K,25.0
278,20052006,1,27.0
278,20052006,2,26.0
278,20052006,3,29.0
278,20052006,4,19.0
278,20052006,5,30.0
278,20052006,K,13.0
278,20062007,1,25.0
278,20062007,2,21.0
278,20062007,3,27.0
278,20062007,4,27.0
278,20062007,5,19.0
278,20062007,K,19.0
278,20072008,1,21.0
278,20072008,2,22.0
278,20072008,3,21.0
278,20072008,4,25.0
278,20072008,5,21.0
278,20072008,K,26.0
278,20082009,1,30.0
278,20082009,2,25.0
278,20082009,3,26.0
278,20082009,4,22.0
278,20082009,5,22.0
278,20082009,K,35.0
280,20012002,1,13.0
280,20012002,2,14.0
280,20012002,3,9.0
280,20012002,4,11.0
280,20012002,5,8.0
280,20012002,K,10.0
280,20022003,1,14.0
280,20022003,2,13.0
280,20022003,3,12.0
280,20022003,4,7.0
280,20022003,5,11.0
280,20022003,K,9.0
280,20032004,1,13.0
280,20032004,2,20.0
280,20032004,3,15.0
280,20032004,4,13.0
280,20032004,5,7.0
280,20032004,K,16.0
280,20042005,1,15.0
280,20042005,2,10.0
280,20042005,3,17.0
280,20042005,4,10.0
280,20042005,5,11.0
280,20042005,K,11.0
280,20052006,1,10.0
280,20052006,2,13.0
280,20052006,3,8.0
280,20052006,4,16.0
280,20052006,5,10.0
280,20052006,K,12.0
280,20062007,1,11.0
280,20062007,2,13.0
280,20062007,3,13.0
280,20062007,4,8.0
280,20062007,5,12.0
280,20062007,K,8.0
280,20072008,1,10.0
280,20072008,2,10.0
280,20072008,3,12.0
280,20072008,4,14.0
280,20072008,5,10.0
280,20072008,K,13.0
280,20082009,1,17.0
280,20082009,2,11.0
280,20082009,3,11.0
280,20082009,4,13.0
280,20082009,5,15.0
280,20082009,K,13.0
282,20012002,1,22.0
282,20012002,2,19.0
282,20012002,3,20.0
282,20012002,4,27.0
282,20012002,5,25.0
282,20012002,K,31.0
282,20022003,1,36.0
282,20022003,2,19.0
282,20022003,3,20.0
282,20022003,4,17.0
282,20022003,5,25.0
282,20022003,K,27.0
282,20032004,1,30.0
282,20032004,2,34.0
282,20032004,3,14.0
282,20032004,4,17.0
282,20032004,5,15.0
282,20032004,K,27.0
282,20042005,1,25.0
282,20042005,2,29.0
282,20042005,3,32.0
282,20042005,4,10.0
282,20042005,5,16.0
282,20042005,K,26.0
282,20052006,1,28.0
282,20052006,2,33.0
282,20052006,3,23.0
282,20052006,4,34.0
282,20052006,5,11.0
282,20052006,K,31.0
282,20062007,1,33.0
282,20062007,2,29.0
282,20062007,3,27.0
282,20062007,4,24.0
282,20062007,5,31.0
282,20062007,K,20.0
282,20072008,1,23.0
282,20072008,2,31.0
282,20072008,3,27.0
282,20072008,4,24.0
282,20072008,5,24.0
282,20072008,K,27.0
282,20082009,1,33.0
282,20082009,2,25.0
282,20082009,3,29.0
282,20082009,4,23.0
282,20082009,5,22.0
282,20082009,K,20.0
284,20012002,1,23.0
284,20012002,2,38.0
284,20012002,3,27.0
284,20012002,4,26.0
284,20012002,5,31.0
284,20012002,K,32.0
284,20022003,1,30.0
284,20022003,2,25.0
284,20022003,3,39.0
284,20022003,4,31.0
284,20022003,5,26.0
284,20022003,K,30.0
284,20032004,1,35.0
284,20032004,2,26.0
284,20032004,3,26.0
284,20032004,4,34.0
284,20032004,5,33.0
284,20032004,K,32.0
284,20042005,1,35.0
284,20042005,2,30.0
284,20042005,3,28.0
284,20042005,4,28.0
284,20042005,5,34.0
284,20042005,K,38.0
284,20052006,1,34.0
284,20052006,2,26.0
284,20052006,3,34.0
284,20052006,4,34.0
284,20052006,5,28.0
284,20052006,K,37.0
284,20062007,1,44.0
284,20062007,2,31.0
284,20062007,3,23.0
284,20062007,4,31.0
284,20062007,5,32.0
284,20062007,K,33.0
284,20072008,1,38.0
284,20072008,2,43.0
284,20072008,3,30.0
284,20072008,4,25.0
284,20072008,5,34.0
284,20072008,K,34.0
284,20082009,1,34.0
284,20082009,2,36.0
284,20082009,3,46.0
284,20082009,4,29.0
284,20082009,5,25.0
284,20082009,K,38.0
286,20012002,1,51.0
286,20012002,2,58.0
286,20012002,3,39.0
286,20012002,4,46.0
286,20012002,5,45.0
286,20012002,K,51.0
286,20022003,1,55.0
286,20022003,2,46.0
286,20022003,3,57.0
286,20022003,4,43.0
286,20022003,5,46.0
286,20022003,K,53.0
286,20032004,1,54.0
286,20032004,2,51.0
286,20032004,3,51.0
286,20032004,4,49.0
286,20032004,5,42.0
286,20032004,K,60.0
286,20042005,1,68.0
286,20042005,2,51.0
286,20042005,3,49.0
286,20042005,4,44.0
286,20042005,5,42.0
286,20042005,K,57.0
286,20052006,1,57.0
286,20052006,2,63.0
286,20052006,3,40.0
286,20052006,4,47.0
286,20052006,5,39.0
286,20052006,K,56.0
286,20062007,1,57.0
286,20062007,2,57.0
286,20062007,3,58.0
286,20062007,4,34.0
286,20062007,5,43.0
286,20062007,K,43.0
286,20072008,1,47.0
286,20072008,2,50.0
286,20072008,3,58.0
286,20072008,4,55.0
286,20072008,5,34.0
286,20072008,K,62.0
286,20082009,1,65.0
286,20082009,2,48.0
286,20082009,3,53.0
286,20082009,4,52.0
286,20082009,5,52.0
286,20082009,K,30.0
288,20012002,1,16.0
288,20012002,2,9.0
288,20012002,3,9.0
288,20012002,4,11.0
288,20012002,5,12.0
288,20012002,K,17.0
288,20022003,1,20.0
288,20022003,2,15.0
288,20022003,3,10.0
288,20022003,4,8.0
288,20022003,5,15.0
288,20022003,K,20.0
288,20032004,1,21.0
288,20032004,2,20.0
288,20032004,3,16.0
288,20032004,4,11.0
288,20032004,5,9.0
288,20032004,K,13.0
288,20042005,1,9.0
288,20042005,2,22.0
288,20042005,3,18.0
288,20042005,4,19.0
288,20042005,5,10.0
288,20042005,K,12.0
288,20052006,1,16.0
288,20052006,2,9.0
288,20052006,3,23.0
288,20052006,4,19.0
288,20052006,5,20.0
288,20052006,K,11.0
288,20062007,1,15.0
288,20062007,2,14.0
288,20062007,3,8.0
288,20062007,4,20.0
288,20062007,5,19.0
288,20062007,K,15.0
288,20072008,1,12.0
288,20072008,2,17.0
288,20072008,3,9.0
288,20072008,4,8.0
288,20072008,5,20.0
288,20072008,K,17.0
288,20082009,1,17.0
288,20082009,2,13.0
288,20082009,3,15.0
288,20082009,4,12.0
288,20082009,5,11.0
288,20082009,K,18.0
290,20012002,1,7.0
290,20012002,2,5.0
290,20012002,3,10.0
290,20012002,4,7.0
290,20012002,5,9.0
290,20012002,K,6.0
290,20022003,1,10.0
290,20022003,2,6.0
290,20022003,3,5.0
290,20022003,4,10.0
290,20022003,5,7.0
290,20022003,K,8.0
290,20032004,1,11.0
290,20032004,2,9.0
290,20032004,3,10.0
290,20032004,4,7.0
290,20032004,5,10.0
290,20032004,K,6.0
290,20042005,1,5.0
290,20042005,2,11.0
290,20042005,3,8.0
290,20042005,4,7.0
290,20042005,5,7.0
290,20042005,K,13.0
290,20052006,1,11.0
290,20052006,2,6.0
290,20052006,3,6.0
290,20052006,4,8.0
290,20052006,5,7.0
290,20052006,K,6.0
290,20062007,1,8.0
290,20062007,2,7.0
290,20062007,3,8.0
290,20062007,4,7.0
290,20062007,5,5.0
290,20062007,K,15.0
290,20072008,1,16.0
290,20072008,2,7.0
290,20072008,3,9.0
290,20072008,4,10.0
290,20072008,5,6.0
290,20072008,K,14.0
290,20082009,1,14.0
290,20082009,2,13.0
290,20082009,3,7.0
290,20082009,4,8.0
290,20082009,5,10.0
290,20082009,K,6.0
292,20012002,1,16.0
292,20012002,2,29.0
292,20012002,3,24.0
292,20012002,4,26.0
292,20012002,5,24.0
292,20012002,K,26.0
292,20022003,1,27.0
292,20022003,2,16.0
292,20022003,3,26.0
292,20022003,4,25.0
292,20022003,5,26.0
292,20022003,K,24.0
292,20032004,1,29.0
292,20032004,2,23.0
292,20032004,3,18.0
292,20032004,4,23.0
292,20032004,5,27.0
292,20032004,K,22.0
292,20042005,1,26.0
292,20042005,2,26.0
292,20042005,3,21.0
292,20042005,4,17.0
292,20042005,5,24.0
292,20042005,K,27.0
292,20052006,1,26.0
292,20052006,2,27.0
292,20052006,3,27.0
292,20052006,4,19.0
292,20052006,5,15.0
292,20052006,K,29.0
292,20062007,1,33.0
292,20062007,2,23.0
292,20062007,3,27.0
292,20062007,4,22.0
292,20062007,5,17.0
292,20062007,K,23.0
292,20072008,1,26.0
292,20072008,2,26.0
292,20072008,3,20.0
292,20072008,4,24.0
292,20072008,5,23.0
292,20072008,K,17.0
292,20082009,1,21.0
292,20082009,2,28.0
292,20082009,3,22.0
292,20082009,4,21.0
292,20082009,5,22.0
292,20082009,K,25.0
294,20012002,1,14.0
294,20012002,2,3.0
294,20012002,3,17.0
294,20012002,4,10.0
294,20012002,5,7.0
294,20012002,K,5.0
294,20022003,1,6.0
294,20022003,2,14.0
294,20022003,3,5.0
294,20022003,4,18.0
294,20022003,5,10.0
294,20022003,K,6.0
294,20032004,1,6.0
294,20032004,2,8.0
294,20032004,3,10.0
294,20032004,4,5.0
294,20032004,5,19.0
294,20032004,K,10.0
294,20042005,1,11.0
294,20042005,2,4.0
294,20042005,3,10.0
294,20042005,4,8.0
294,20042005,5,6.0
294,20042005,K,6.0
294,20052006,1,9.0
294,20052006,2,11.0
294,20052006,3,7.0
294,20052006,4,9.0
294,20052006,5,9.0
294,20052006,K,4.0
294,20062007,1,4.0
294,20062007,2,7.0
294,20062007,3,10.0
294,20062007,4,9.0
294,20062007,5,12.0
294,20062007,K,10.0
294,20072008,1,8.0
294,20072008,2,4.0
294,20072008,3,4.0
294,20072008,4,9.0
294,20072008,5,11.0
294,20072008,K,6.0
294,20082009,1,7.0
294,20082009,2,10.0
294,20082009,3,4.0
294,20082009,4,3.0
294,20082009,5,10.0
294,20082009,K,7.0
296,20012002,1,12.0
296,20012002,2,14.0
296,20012002,3,13.0
296,20012002,4,9.0
296,20012002,5,11.0
296,20012002,K,7.0
296,20022003,1,8.0
296,20022003,2,8.0
296,20022003,3,9.0
296,20022003,4,8.0
296,20022003,5,10.0
296,20022003,K,10.0
296,20032004,1,10.0
296,20032004,2,10.0
296,20032004,3,9.0
296,20032004,4,11.0
296,20032004,5,9.0
296,20032004,K,13.0
296,20042005,1,16.0
296,20042005,2,8.0
296,20042005,3,8.0
296,20042005,4,12.0
296,20042005,5,12.0
296,20042005,K,11.0
296,20052006,1,12.0
296,20052006,2,15.0
296,20052006,3,11.0
296,20052006,4,6.0
296,20052006,5,11.0
296,20052006,K,10.0
296,20062007,1,9.0
296,20062007,2,11.0
296,20062007,3,12.0
296,20062007,4,11.0
296,20062007,5,6.0
296,20062007,K,14.0
296,20072008,1,12.0
296,20072008,2,10.0
296,20072008,3,10.0
296,20072008,4,14.0
296,20072008,5,12.0
296,20072008,K,10.0
296,20082009,1,10.0
296,20082009,2,12.0
296,20082009,3,9.0
296,20082009,4,9.0
296,20082009,5,13.0
296,20082009,K,8.0
298,20012002,1,0.0
298,20012002,2,0.0
298,20012002,3,0.0
298,20012002,4,0.0
298,20012002,5,0.0
298,20012002,K,0.0
298,20022003,1,0.0
298,20022003,2,0.0
298,20022003,3,0.0
298,20022003,4,0.0
298,20022003,5,0.0
298,20022003,K,0.0
298,20032004,1,0.0
298,20032004,2,0.0
298,20032004,3,0.0
298,20032004,4,0.0
